Start = 20061985,End = 20061985,Country:Philippines,Location : Luzon:Ilocos Sur:Ilocos ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Hal (Kuring) and Irma (Daling),Killed = 100. 0,Affected = 420200.0,Cost = 20.0,ID = 1985-0190
Start = 10082007,End = 24082007,Country:Cambodia,Location : Kampong Thom:Ratanakiri  ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 2. 0,Affected = 19000.0,Cost = 1.0,ID = 2007-0410
Start = 02071992,End = 02071992,Country:Peru,Location : Punco,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 25. 0,Affected = 20.0,Cost = nan,ID = 1992-0446
Start = 12231978,End = 12231978,Country:China,Location : Chengchow,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 100. 0,Affected = 200.0,Cost = nan,ID = 1978-0143
Start = 04121951,End = 04121951,Country:Philippines,Location : Mt Catarman:Mindanao,Type:Volcano,Sub_Type:Volcanic eruption,Names:Hibok-Hibok,Killed = 500. 0,Affected = nan,Cost = nan,ID = 1951-0022
Start = 21042007,End = 21042007,Country:Chile,Location : Aysen region (Patagonia),Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 10. 0,Affected = nan,Cost = nan,ID = 2007-0158
Start = 00061971,End = 00061971,Country:Colombia,Location : nan,Type:Flood,Sub_Type:nan,Names:nan,Killed = 51. 0,Affected = nan,Cost = nan,ID = 1971-0127
Start = 00001980,End = 00001980,Country:United States,Location : Garland,Type:Industrial Accident,Sub_Type:Chemical Spill,Names:Styrene,Killed = nan,Affected = 8605.0,Cost = nan,ID = 1980-0204
Start = 26072006,End = 26072006,Country:Afghanistan,Location : Paktya province:Khost ar ...,Type:Transport Accident,Sub_Type:Air,Names:Helicopter Mi-8,Killed = 16. 0,Affected = nan,Cost = nan,ID = 2006-0408
Start = 04021952,End = 04021952,Country:Congo,Location : Idofa (Kikwit),Type:Transport Accident,Sub_Type:Air,Names:DC-3,Killed = 15. 0,Affected = nan,Cost = nan,ID = 1952-0037
Start = 25121986,End = 25121986,Country:Saudi Arabia,Location : Arar,Type:Transport Accident,Sub_Type:Air,Names:Boeing 737,Killed = 67. 0,Affected = nan,Cost = nan,ID = 1986-0317
Start = 06241989,End = 06241989,Country:China,Location : Shanxi province,Type:Industrial Accident,Sub_Type:Explosion,Names:Coal mine,Killed = 22. 0,Affected = nan,Cost = nan,ID = 1989-0355
Start = 09132002,End = 09132002,Country:China,Location : Jiangxi :Sichuan provinc ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Hagupit,Killed = 25. 0,Affected = 180000.0,Cost = nan,ID = 2002-0599
Start = 00122001,End = 00122001,Country:Kenya,Location : Igoji division (Meru Cent ...,Type:Epidemic,Sub_Type:Parasitic Infectious Diseases,Names:nan,Killed = 5. 0,Affected = 395.0,Cost = nan,ID = 2001-0721
Start = 06052000,End = 09052000,Country:United States,Location : Oklahoma,Type:Flood,Sub_Type:Flash flood,Names:nan,Killed = 1. 0,Affected = 300.0,Cost = nan,ID = 2000-0271
Start = 01012001,End = 01012001,Country:Netherlands,Location : Volendam,Type:Miscellaneous accident,Sub_Type:Fire,Names:nan,Killed = 9. 0,Affected = 180.0,Cost = nan,ID = 2001-0003
Start = 19042008,End = 19042008,Country:Tunisia,Location : Near Madhia,Type:Transport accident,Sub_Type:Water,Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 2008-0174
Start = 03081999,End = 03081999,Country:China,Location : Hunan,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 49. 0,Affected = nan,Cost = nan,ID = 1999-0683
Start = 11112002,End = 11112002,Country:Indonesia,Location : Garut (near Bandoung:Jav ...,Type:Volcano,Sub_Type:Volcanic eruption,Names:Papandayan,Killed = nan,Affected = 5000.0,Cost = nan,ID = 2002-0701
Start = 00121988,End = 00121988,Country:Togo,Location : Northern,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:nan,Killed = 50. 0,Affected = 1617.0,Cost = nan,ID = 1988-0621
Start = 19011975,End = 19011975,Country:India,Locations : Himachal Pradesh,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 47. 0,Affected = nan,Cost = nan,ID = 1975-0014
Start = 08091997,End = 08091997,Country:Haiti,Location : Anse-A-Galets,Type:Transport Accident,Sub_Type:Water,Names:Bac 'La Fierte Gonavienne',Killed = 400. 0,Affected = nan,Cost = nan,ID = 1997-0396
Start = 11121981,End = 11121981,Country:Bangladesh,Location : nan,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 1000. 0,Affected = 2000000.0,Cost = nan,ID = 1981-0108
Start = 03172001,End = 03172001,Country:China,Location : Wenxian county (Gansu pro ...,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 22. 0,Affected = 4.0,Cost = nan,ID = 2001-0221
Start = 07032002,End = 07032002,Country:Egypt,Location : Between Cairo and Al-Alam ...,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 16. 0,Affected = 13.0,Cost = nan,ID = 2002-0131
Start = 15122006,End = 15122006,Country:Indonesia,Location : Air Dingin village:Lemba ...,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 17. 0,Affected = nan,Cost = nan,ID = 2006-0668
Start = 09091984,End = 09091984,Country:China,Location : Guangdong:Jianxi:Hunan:...,Type:Storm,Sub_Type:Tropical cyclone,Names:Ike,Killed = 13. 0,Affected = nan,Cost = nan,ID = 1984-0082
Start = 19051926,End = 19051926,Country:Bangladesh,Location : Cox's Bazar,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 1926-0004
Start = 21121993,End = 21121993,Country:Colombia,Location : Caldas,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 10. 0,Affected = 924.0,Cost = nan,ID = 1993-0492
Start = 03182007,End = 03182007,Country:China,Location : China sea,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 23. 0,Affected = nan,Cost = nan,ID = 2007-0117
Start = 22012004,End = 25012004,Country:Turkey,Location : All country,Type:Storm,Sub_Type:nan,Names:nan,Killed = 8. 0,Affected = nan,Cost = nan,ID = 2004-0026
Start = 22071984,End = 22071984,Country:Greece,Location : North region:Thassos Isl ...,Type:Wildfire,Sub_Type:Forest fire,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 1984-0265
Start = 09101990,End = 09101990,Country:India,Locations : Hyderabad,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 60. 0,Affected = nan,Cost = nan,ID = 1990-0549
Start = 00071964,End = 00071964,Country:India,Locations : Assam:Bihar:Punjab,Type:Flood,Sub_Type:nan,Names:nan,Killed = 145. 0,Affected = 752210.0,Cost = nan,ID = 1964-0038
Start = 22011987,End = 22011987,Country:Argentina,Location : Lanin area (Neuquen provi ...,Type:Wildfire,Sub_Type:Forest fire,Names:nan,Killed = nan,Affected = 152752.0,Cost = 100.0,ID = 1987-0002
Start = 00072003,End = 00072003,Country:Switzerland,Location : nan,Type:Extreme temperature,Sub_Type:Heat wave,Names:nan,Killed = 1039. 0,Affected = nan,Cost = 280.0,ID = 2003-0391
Start = 00081977,End = 00081977,Country:India,Locations : Ganges region,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 500. 0,Affected = 1000000.0,Cost = nan,ID = 1977-0094
Start = 29021988,End = 29021988,Country:Kenya,Location : nan,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 27. 0,Affected = nan,Cost = nan,ID = 1988-0099
Start = 27032002,End = 27032002,Country:United Arab Emirates,Location : Dubai,Type:Miscellaneous accident,Sub_Type:Collapse,Names:Gale,Killed = 29. 0,Affected = 23.0,Cost = nan,ID = 2002-0177
Start = 00051996,End = 00001996,Country:Mexico,Location : North,Type:Drought,Sub_Type:Drought,Names:nan,Killed = nan,Affected = nan,Cost = 1200.0,ID = 1996-9097
Start = 18041902,End = 18041902,Country:Guatemala,Location : Quezaltenango:San Marcos ...,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 2000. 0,Affected = nan,Cost = nan,ID = 1902-0012
Start = 14052000,End = 14052000,Country:Egypt,Location : Caire,Type:Miscellaneous accident,Sub_Type:Collapse,Names:Building,Killed = 16. 0,Affected = 2.0,Cost = nan,ID = 2000-0245
Start = 00011990,End = 00011990,Country:Tanzania Uni Rep,Location : Kabwe,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Cholera,Killed = 200. 0,Affected = nan,Cost = nan,ID = 1990-0140
Start = 02152004,End = 02152004,Country:China,Location : Haning (Zhejiang province ...,Type:Miscellaneous accident,Sub_Type:Fire,Names:Temple,Killed = 40. 0,Affected = 3.0,Cost = nan,ID = 2004-0059
Start = 21071971,End = 21071971,Country:Germany Fed Rep,Location : Freiburg (Breisgau),Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 23. 0,Affected = 142.0,Cost = nan,ID = 1971-0071
Start = 19101988,End = 19101988,Country:India,Locations : Ahmadabad,Type:Transport Accident,Sub_Type:Air,Names:Boeing 737,Killed = 130. 0,Affected = nan,Cost = nan,ID = 1988-0473
Start = 09121936,End = 09121936,Country:United Kingdom,Location : Croydon,Type:Transport Accident,Sub_Type:Air,Names:Douglas DC-2-115E,Killed = 16. 0,Affected = nan,Cost = nan,ID = 1936-0023
Start = 00091990,End = 00091990,Country:Philippines,Location : Bicol,Type:Epidemic,Sub_Type:Viral Infectious Diseases,Names:nan,Killed = 21. 0,Affected = 200.0,Cost = nan,ID = 1990-0625
Start = 31032000,End = 13042000,Country:Japan,Location : Near Sapporo (Abuta:Hokk ...,Type:Volcano,Sub_Type:Volcanic eruption,Names:Mount Isu,Killed = nan,Affected = 12400.0,Cost = nan,ID = 2000-0176
Start = 19112002,End = 03122002,Country:Indonesia,Location : South Aceh:Southwest Ace ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 13. 0,Affected = 87000.0,Cost = 1.6,ID = 2002-0732
Start = 00091989,End = 00091989,Country:Malaysia,Location : Alor Setar,Type:Miscellaneous accident,Sub_Type:Fire,Names:School,Killed = 27. 0,Affected = nan,Cost = nan,ID = 1989-0340
Start = 09002000,End = 00002000,Country:China,Location : Guangdong province,Type:Drought,Sub_Type:Drought,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 2000-9626
Start = 31082003,End = 31082003,Country:Taiwan (China),Location : Luzhou (Tapei),Type:Miscellaneous accident,Sub_Type:Fire,Names:Building,Killed = 13. 0,Affected = 71.0,Cost = nan,ID = 2003-0434
Start = 30112005,End = 30112005,Country:Nepal,Location : Between Katmandou and Swa ...,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 30. 0,Affected = 15.0,Cost = nan,ID = 2005-0661
Start = 00062001,End = 00062001,Country:Niger,Location : Maradi:Tahoua districts,Type:Epidemic,Sub_Type:Viral Infectious Diseases,Names:nan,Killed = 237. 0,Affected = 44276.0,Cost = nan,ID = 2001-0364
Start = 03041995,End = 00051995,Country:Cape Verde Is,Location : Fogo Island,Type:Volcano,Sub_Type:Volcanic eruption,Names:Fogo,Killed = nan,Affected = 6306.0,Cost = nan,ID = 1995-0052
Start = 23031997,End = 23031997,Country:Bangladesh,Location : Bay Of Bengal  Level 1 =  ...,Type:Storm,Sub_Type:nan,Names:nan,Killed = 11. 0,Affected = 101.0,Cost = nan,ID = 1997-0321
Start = 30091981,End = 30091981,Country:Philippines,Location : Tuba (Benguet),Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 15. 0,Affected = 2.0,Cost = nan,ID = 1981-0149
Start = 00101977,End = 00101977,Country:Sri Lanka,Location : nan,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 27. 0,Affected = nan,Cost = nan,ID = 1977-0241
Start = 04052008,End = 04052008,Country:Sudan,Location : Near al-Foula,Type:Transport accident,Sub_Type:Rail,Names:nan,Killed = 15. 0,Affected = 28.0,Cost = nan,ID = 2008-0187
Start = 04092008,End = 13092008,Country:Philippines,Location : Cotabato:Shariff Kabunsu ...,Type:Flood,Sub_Type:General Flood,Names:nan,Killed = 6. 0,Affected = 365678.0,Cost = 4.137,ID = 2008-0622
Start = 00102001,End = 00102001,Country:Latvia,Location : Riga region,Type:Extreme temperature,Sub_Type:Cold wave,Names:nan,Killed = 21. 0,Affected = nan,Cost = nan,ID = 2001-0713
Start = 08041983,End = 08041983,Country:Philippines,Location : San Jacinto:Masbate,Type:Miscellaneous accident,Sub_Type:Fire,Names:nan,Killed = nan,Affected = 150.0,Cost = 0.75,ID = 1983-0265
Start = 18101989,End = 18101989,Country:United States,Location : San Francisco:Oakland:S ...,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 62. 0,Affected = 3757.0,Cost = 5600.0,ID = 1989-0133
Start = 07281987,End = 07281987,Country:China,Location : Guangdong province,Type:Flood,Sub_Type:nan,Names:nan,Killed = 20. 0,Affected = 590129.0,Cost = nan,ID = 1987-0134
Start = 00071963,End = 00071963,Country:Japan,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = 47. 0,Affected = nan,Cost = nan,ID = 1963-0068
Start = 09121970,End = 09121970,Country:Peru,Location : Piura,Tumbes,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 29. 0,Affected = 15252.0,Cost = 2.0,ID = 1970-0068
Start = 00011983,End = 00011983,Country:Peru,Location : Lima,Type:Extreme temperature,Sub_Type:Heat wave,Names:nan,Killed = 17. 0,Affected = 2700.0,Cost = nan,ID = 1983-0011
Start = 07062008,End = 07062008,Country:Libyan Arab Jamah,Location : Near Zouweira,Type:Transport accident,Sub_Type:Water,Names:nan,Killed = 140. 0,Affected = nan,Cost = nan,ID = 2008-0244
Start = 00091983,End = 00091983,Country:India,Locations : Sikkim,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 67. 0,Affected = nan,Cost = nan,ID = 1983-0117
Start = 21042006,End = 21042006,Country:Bangladesh,Location : West,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 35. 0,Affected = 10.0,Cost = nan,ID = 2006-0212
Start = 00061958,End = 00061958,Country:United States,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = 30. 0,Affected = nan,Cost = nan,ID = 1958-0032
Start = 07021990,End = 08021990,Country:Luxembourg,Location : nan,Type:Storm,Sub_Type:nan,Names:Judith,Killed = nan,Affected = nan,Cost = 5.0,ID = 1990-0719
Start = 12092004,End = 12092004,Country:Cayman Islands,Location : Grand Cayman,Type:Storm,Sub_Type:Tropical cyclone,Names:Ivan,Killed = 2. 0,Affected = nan,Cost = 3430.08,ID = 2004-0462
Start = 04121968,End = 04121968,Country:India,Locations : Ramanathapurum:Thanjavur ...,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 7. 0,Affected = 15000.0,Cost = nan,ID = 1968-0084
Start = 15081992,End = 15081992,Country:Colombia,Location : Tolina Department,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 30. 0,Affected = nan,Cost = nan,ID = 1992-0375
Start = 00012005,End = 00022005,Country:Bulgaria,Location : Silistra:Kneja:Dobritch ...,Type:Storm,Sub_Type:Local storm,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 2005-0045
Start = 00041953,End = 00041953,Country:United States,Location : nan,Type:Storm,Sub_Type:nan,Names:nan,Killed = 41. 0,Affected = nan,Cost = nan,ID = 1953-0040
Start = 00071958,End = 00071958,Country:Argentina,Location : nan,Type:Flood,Sub_Type:nan,Names:nan,Killed = 360. 0,Affected = nan,Cost = nan,ID = 1958-0036
Start = 08102005,End = 08102005,Country:India,Locations : Jammu and Kashmir,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 1309. 0,Affected = 156622.0,Cost = 1000.0,ID = 2005-0575
Start = 12091998,End = 14091998,Country:Belgium,Location : Diest,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 1. 0,Affected = 140.0,Cost = 10.0,ID = 1998-0292
Start = 25041966,End = 25041966,Country:Indonesia,Location : Margomlujo (East Java),Type:Volcano,Sub_Type:Volcanic eruption,Names:Mount Kelud,Killed = 1000. 0,Affected = 5060.0,Cost = nan,ID = 1966-0041
Start = 26122004,End = 26122004,Country:Somalia,Location : Puntland:Bari:Nugal:Mu ...,Type:Earthquake (seismic activity),Sub_Type:Tsunami,Names:nan,Killed = 298. 0,Affected = 105083.0,Cost = 100.0,ID = 2004-0659
Start = 11081997,End = 11081997,Country:Viet Nam,Location : Fleuve Rouge:Hanoi,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 26. 0,Affected = nan,Cost = nan,ID = 1997-0393
Start = 17101991,End = 17101991,Country:France,Location : Melun,Type:Transport Accident,Sub_Type:Rail,Names:nan,Killed = 24. 0,Affected = 62.0,Cost = nan,ID = 1991-0396
Start = 00091942,End = 00091942,Country:Chile,Location : nan,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 5. 0,Affected = 16.0,Cost = 28.0,ID = 1942-0007
Start = 00121963,End = 00121963,Country:Algeria,Location : Southern,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = 45400.0,Cost = nan,ID = 1963-0037
Start = 30122007,End = 27022008,Country:Zambia,Location : Mazukaba:Siavonga:Maamb ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 1. 0,Affected = 34776.0,Cost = nan,ID = 2007-0633
Start = 27051991,End = 27051991,Country:Thailand,Location : Suphan Buri province,Type:Transport Accident,Sub_Type:Air,Names:Boeing 767,Killed = 223. 0,Affected = nan,Cost = nan,ID = 1991-0241
Start = 07011994,End = 12011994,Country:France,Location : Camargue,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 10. 0,Affected = 210.0,Cost = 5.0,ID = 1994-0048
Start = 07081972,End = 07081972,Country:Haiti,Location : Port-au-Prince,Type:Miscellaneous accident,Sub_Type:Fire,Names:nan,Killed = nan,Affected = 5000.0,Cost = 0.05,ID = 1972-0046
Start = 05052007,End = 07052007,Country:Afghanistan,Location : Samangaran:Baghlan:Takh ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 10. 0,Affected = 645.0,Cost = nan,ID = 2007-0185
Start = 09202008,End = 09202008,Country:China,Location : Shenzhen,Type:Miscellaneous accident,Sub_Type:Fire,Names:Discotheque 'Dance King',Killed = 43. 0,Affected = 51.0,Cost = nan,ID = 2008-0428
Start = 13081951,End = 13081951,Country:Turkey,Location : Kursunlu-Ilgaz,Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 54. 0,Affected = 150.0,Cost = nan,ID = 1951-0015
Start = 15011978,End = 15011978,Country:Philippines,Location : Surigao Del Sur,Type:Miscellaneous accident,Sub_Type:Fire,Names:nan,Killed = nan,Affected = 3500.0,Cost = 0.407,ID = 1978-0171
Start = 28122008,End = 19012009,Country:Mozambique,Location : Maputo:Inhambe:Gaza pro ...,Type:Flood,Sub_Type:General Flood,Names:nan,Killed = 25. 0,Affected = 3500.0,Cost = nan,ID = 2008-0628
Start = 03122001,End = 03122001,Country:Kyrgyzstan,Location : Near Bichkek,Type:Miscellaneous accident,Sub_Type:Other,Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 2001-0639
Start = 06111990,End = 06111990,Country:India,Locations : Maharashtra,Type:Industrial Accident,Sub_Type:Explosion,Names:Petrochimical factory,Killed = 30. 0,Affected = nan,Cost = 28.0,ID = 1990-0453
Start = 03032001,End = 03032001,Country:United States,Location : Georgia,Type:Transport Accident,Sub_Type:Air,Names:nan,Killed = 21. 0,Affected = nan,Cost = nan,ID = 2001-0100
Start = 14082005,End = 14082005,Country:Greece,Location : nan,Type:Transport Accident,Sub_Type:Air,Names:Boeing,Killed = 121. 0,Affected = nan,Cost = nan,ID = 2005-0432
Start = 00081984,End = 00081984,Country:United Kingdom,Location : Wakefield,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Salmonella,Killed = 26. 0,Affected = 16.0,Cost = nan,ID = 1984-0416
Start = 20062005,End = 20062005,Country:Taiwan (China),Location : Taiwan strait,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 2005-0797
Start = 03042007,End = 03042007,Country:Colombia,Location : Sardinata,Type:Industrial Accident,Sub_Type:Explosion,Names:Coal mine,Killed = 32. 0,Affected = nan,Cost = nan,ID = 2007-0712
Start = 03151987,End = 03151987,Country:China,Location : Shuidong:Jiangxi,Type:Miscellaneous accident,Sub_Type:Collapse,Names:School,Killed = 28. 0,Affected = nan,Cost = nan,ID = 1987-0519
Start = 00061969,End = 00061969,Country:El Salvador,Location : South West to North West,Type:Epidemic,Sub_Type:Viral Infectious Diseases,Names:Equine encephalitis,Killed = 12. 0,Affected = 19.0,Cost = nan,ID = 1969-0073
Start = 05082005,End = 05082005,Country:Bangladesh,Location : Bay of Bengal,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 27. 0,Affected = nan,Cost = nan,ID = 2005-0801
Start = 00071981,End = 00071981,Country:Lao P Dem Rep,Location : nan,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = nan,Cost = nan,ID = 1981-0011
Start = 02042004,End = 02042004,Country:China,Location : Sichuan province,Type:Industrial Accident,Sub_Type:Poisoning,Names:Coal mine,Killed = 28. 0,Affected = nan,Cost = nan,ID = 2004-0042
Start = 26102006,End = 01122006,Country:Somalia,Location : Beletweyne:Jalalaqsi:Jo ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 52. 0,Affected = 299000.0,Cost = nan,ID = 2006-0618
Start = 04111998,End = 04111998,Country:Guatemala,Location : Guatemala City:Chinalten ...,Type:Epidemic,Sub_Type:Bacterial Infectious Diseases,Names:Cholera,Killed = 17. 0,Affected = 1345.0,Cost = nan,ID = 1998-0370
Start = 06151982,End = 06151982,Country:China,Location : Garze (Sichuan province),Type:Earthquake (seismic activity),Sub_Type:Earthquake (ground shaking),Names:nan,Killed = 10. 0,Affected = 5.0,Cost = nan,ID = 1982-0068
Start = 29111987,End = 29111987,Country:Korea Rep,Location : Near Burma,Type:Transport Accident,Sub_Type:Air,Names:nan,Killed = 115. 0,Affected = nan,Cost = nan,ID = 1987-0218
Start = 00042002,End = 00002002,Country:Mexico,Location : Baja California:Coahuila ...,Type:Drought,Sub_Type:Drought,Names:nan,Killed = nan,Affected = nan,Cost = 210.0,ID = 2002-9292
Start = 04022001,End = 18022001,Country:Indonesia,Location : Jember (East Java provinc ...,Type:Flood,Sub_Type:Flash flood,Names:nan,Killed = 130. 0,Affected = 80000.0,Cost = 10.0,ID = 2001-0051
Start = 10052006,End = 23052006,Country:Ecuador,Location : Tungurahua:Chimborazo pr ...,Type:Volcano,Sub_Type:Volcanic eruption,Names:Tungurahua ,Killed = nan,Affected = 250.0,Cost = nan,ID = 2006-0283
Start = 00062000,End = 00002002,Country:United States,Location : South Carolina:Georgia: ...,Type:Drought,Sub_Type:Drought,Names:nan,Killed = nan,Affected = nan,Cost = 1100.0,ID = 2000-9339
Start = 00102007,End = 00102007,Country:Lebanon,Location : nan,Type:Wildfire,Sub_Type:Forest fire,Names:nan,Killed = 1. 0,Affected = 50.0,Cost = nan,ID = 2007-0471
Start = 27021987,End = 27021987,Country:Tokelau,Location : Fakaofo:Nukumono:Atafu  ...,Type:Storm,Sub_Type:nan,Names:nan,Killed = nan,Affected = 1730.0,Cost = 0.5,ID = 1987-0064
Start = 19111991,End = 19111991,Country:Cuba,Location : Cape Maisi,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 135. 0,Affected = nan,Cost = nan,ID = 1991-0627
Start = 10071991,End = 10071991,Country:Philippines,Location : Catanduanes:Albay:Quezo ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Zeke (Etang),Killed = 47. 0,Affected = 505777.0,Cost = 85.0,ID = 1991-0517
Start = 00081962,End = 00081962,Country:Taiwan (China),Location : nan,Type:Storm,Sub_Type:Tropical cyclone,Names:nan,Killed = 107. 0,Affected = nan,Cost = nan,ID = 1962-0031
Start = 29091992,End = 29091992,Country:United States,Location : Tahoe (California),Type:Wildfire,Sub_Type:Forest fire,Names:nan,Killed = nan,Affected = nan,Cost = 90.0,ID = 1992-0383
Start = 30102001,End = 04112001,Country:Honduras,Location : Colon:Atlantida:Yoro:C ...,Type:Storm,Sub_Type:Tropical cyclone,Names:Michelle,Killed = 21. 0,Affected = 86321.0,Cost = 5.0,ID = 2001-0603
Start = 00042005,End = 00072005,Country:Algeria,Location : West,Type:Drought,Sub_Type:Drought,Names:nan,Killed = 12. 0,Affected = nan,Cost = nan,ID = 2005-9345
Start = 31012006,End = 31012006,Country:Burundi,Location : Gatumba zone (Bujumbura r ...,Type:Storm,Sub_Type:nan,Names:nan,Killed = nan,Affected = 1505.0,Cost = nan,ID = 2006-0051
Start = 10121995,End = 10121995,Country:Philippines,Location : Davao City,Type:Flood,Sub_Type:nan,Names:nan,Killed = 12. 0,Affected = 4500.0,Cost = nan,ID = 1995-0291
Start = 26122008,End = 12012009,Country:Indonesia,Location : West Lombok district (Wes ...,Type:Flood,Sub_Type:General Flood,Names:nan,Killed = 24. 0,Affected = 15000.0,Cost = nan,ID = 2008-0635
Start = 07081976,End = 07081976,Country:Korea Rep,Location : Chonju,Type:Mass movement wet,Sub_Type:Landslide,Names:nan,Killed = 25. 0,Affected = nan,Cost = 100.0,ID = 1976-0053
Start = 10092008,End = 11092008,Country:Iraq,Location : Choman:Pashdar districts ...,Type:Flood,Sub_Type:General Flood,Names:nan,Killed = 4. 0,Affected = 600.0,Cost = nan,ID = 2008-0523
Start = 01121989,End = 01121989,Country:South Africa,Location : Kokstad,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 20. 0,Affected = nan,Cost = nan,ID = 1989-0541
Start = 03081995,End = 03081995,Country:India,Locations : Bengale Occidental (Fleuv ...,Type:Transport Accident,Sub_Type:Water,Names:nan,Killed = 60. 0,Affected = nan,Cost = nan,ID = 1995-0331
Start = 00121984,End = 00121984,Country:Indonesia,Location : Cilicap district (Central ...,Type:Epidemic,Sub_Type:Parasitic Infectious Diseases,Names:nan,Killed = 105. 0,Affected = 4000.0,Cost = nan,ID = 1984-0118
Start = 00001986,End = 00001986,Country:Italy,Location : nan,Type:Industrial Accident,Sub_Type:Poisoning,Names:nan,Killed = 19. 0,Affected = 10.0,Cost = nan,ID = 1986-0221
Start = 29111993,End = 01121993,Country:Philippines,Location : Abuyog town (Leyte provin ...,Type:Flood,Sub_Type:General flood,Names:nan,Killed = 25. 0,Affected = 4.0,Cost = nan,ID = 1993-0221
Start = 06102001,End = 06102001,Country:Dominica,Location : Santo Domingo,Type:Storm,Sub_Type:Tropical cyclone,Names:Iris,Killed = 3. 0,Affected = 175.0,Cost = nan,ID = 2001-0595
Start = 19082006,End = 19082006,Country:Kenya,Location : Makueni district,Type:Transport Accident,Sub_Type:Road,Names:nan,Killed = 11. 0,Affected = 3.0,Cost = nan,ID = 2006-0452
Start = 15042005,End = 15042005,Country:Russia,Location : Leningrad region,Type:Flood,Sub_Type:nan,Names:nan,Killed = nan,Affected = 3685.0,Cost = nan,ID = 2005-0233
Start = 14022000,End = 14022000,Country:Italy,Location : Catanzaro,Type:Transport Accident,Sub_Type:Water,Names:Espresso Catania:Zafir,Killed = 13. 0,Affected = nan,Cost = nan,ID = 2000-0070
Start = 17112008,End = 20112008,Country:Cuba,Location : Yara:Bayamo:Manzanillo  ...,Type:Flood,Sub_Type:General Flood,Names:nan,Killed = nan,Affected = 20000.0,Cost = nan,ID = 2008-0532
